"Families Location on Census Night","One family household: One parent family","Total","Partial income stated","Total",1248
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: No dependent children",52
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: One dependent child",39
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: Two dependent children",33
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: Three dependent children",12
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: Four dependent children",3
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: Five dependent children",3
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Not applicable",0
"Families Location on Census Night","One family household: One parent family","Total","All incomes not stated","Total",143
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Not applicable",0
"Families Location on Census Night","One family household: One parent family","Total","Not applicable","Total",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: No dependent children",4645
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: One dependent child",4594
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: Two dependent children",3000
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: Three dependent children",914
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: Four dependent children",220
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: Five dependent children",75
"Families Location on Census Night","One family household: One parent family","Total","Total","One parent family with: Six or more dependent children",32
"Families Location on Census Night","One family household: One parent family","Total","Total","Not applicable",0
"Families Location on Census Night","One family household: One parent family","Total","Total","Total",13480
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Not applicable",3
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Negative income","Total",3
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Not applicable",31
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","Nil income","Total",31
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Not applicable",16
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1-$149 ($1-$7,799)","Total",16
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Not applicable",27
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$150-$299 ($7,800-$15,599)","Total",27
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Not applicable",9
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$300-$399 ($15,600-$20,799)","Total",9
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Not applicable",44
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$400-$499 ($20,800-$25,999)","Total",44
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Not applicable",38
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$500-$649 ($26,000-$33,799)","Total",38
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Not applicable",73
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$650-$799 ($33,800-$41,599)","Total",73
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Not applicable",98
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$800-$999 ($41,600-$51,999)","Total",98
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Not applicable",131
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,000-$1,249 ($52,000-$64,999)","Total",131
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Not applicable",125
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,250-$1,499 ($65,000-$77,999)","Total",125
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Couple family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","One parent family with: Six or more dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Not applicable",118
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,500-$1,749 ($78,000-$90,999)","Total",118
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: No dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: One dependent child",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: Two dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: Three dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: Four dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: Five dependent children",0
"Families Location on Census Night","One family household: Other family","Unincorporated ACT","$1,750-$1,999 ($91,000-$103,999)","Couple family with: Six or more dependent children",0
